Sample	Mapping Rate	Unique Rate of Mapped	Duplicate Rate of Mapped	Duplicate Rate of Mapped, excluding Globins	Base Mismatch	End 1 Mapping Rate	End 2 Mapping Rate	End 1 Mismatch Rate	End 2 Mismatch Rate	Expression Profiling Efficiency	High Quality Rate	Exonic Rate	Intronic Rate	Intergenic Rate	Intragenic Rate	Ambiguous Alignment Rate	High Quality Exonic Rate	High Quality Intronic Rate	High Quality Intergenic Rate	High Quality Intragenic Rate	High Quality Ambiguous Alignment Rate	Discard Rate	rRNA rate	Chimeric Alignment Rate	End 1 Sense Rate	End 2 Sense Rate	Avg. Splits per Read	Alternative Alignments	Chimeric Reads	Duplicate Reads	End 1 Antisense	End 2 Antisense	End 1 Bases	End 2 Bases	End 1 Mapped Reads	End 2 Mapped Reads	End 1 Mismatches	End 2 Mismatches	End 1 Sense	End 2 Sense	Exonic Reads	Failed Vendor QC	High Quality Reads	Intergenic Reads	Intragenic Reads	Ambiguous Reads	Intronic Reads	Low Mapping Quality	Low Quality Reads	Mapped Duplicate Reads	Mapped Reads	Mapped Unique Reads	Mismatched Bases	Non-Globin Reads	Non-Globin Duplicate Reads	Reads excluded from exon counts	Reads used for Intron/Exon counts	rRNA Reads	Total Bases	Total Mapped Pairs	Total Read Number	Unique Mapping, Vendor QC Passed Reads	Unpaired Reads	Read Length	Genes Detected	Estimated Library Complexity	Genes used in 3' bias	Mean 3' bias	Median 3' bias	3' bias Std	3' bias MAD_Std	3' Bias, 25th Percentile	3' Bias, 75th Percentile	Median of Avg Transcript Coverage	Median of Transcript Coverage Std	Median of Transcript Coverage CV	Median Exon CV	Exon CV MAD
MAN_0694_01	0.975988	1.0	0.0	0.0	0.0019762	0.977589	0.974386	0.00162907	0.00232447	0.797448	0.561266	0.817068	0.0509347	0.0453563	0.868003	0.0866412	0.902167	0.0495078	0.0116903	0.951675	0.036635	0.0	0.00407809	0.00179181	0.0193968	0.98192	0.442688	75585771.0	110683.0	0.0	27577363.0	506571.0	3124581248.0	3114343686.0	30936448.0	30835086.0	5090175.0	7239209.0	545494.0	27511732.0	50471532.0	0.0	34670271.0	2801728.0	53617846.0	5351960.0	3146314.0	28283026.0	27101263.0	0.0	61771534.0	61771534.0	12329384.0	32620717.0	0.0		61771534.0	251910.0	6238924934.0	30759896.0	138877079.0	63291308.0	0.0	101.0	17665.0	0.0	3679.0	0.567644	0.6	0.307441	0.39536	0.307692	0.849315	0.293179	0.748217	1.37039	0.452674	0.454786
MAN_1001_01_M1_D1	0.990024	1.0	0.0	0.0	0.002072	0.991428	0.988619	0.0020023	0.00214189	0.935352	0.937346	0.944777	0.0236369	0.0144437	0.968414	0.0171425	0.955646	0.0212171	0.0102181	0.976863	0.0129188	0.0	0.0142712	0.0	0.0136013	0.98721	0.478947	15937611.0	947833.0	0.0	62903466.0	818144.0	7644438308.0	7622777949.0	75687508.0	75473049.0	15306468.0	16327179.0	867366.0	63149681.0	142813016.0	0.0	141689745.0	2183317.0	146385976.0	2591264.0	3572960.0	9184380.0	9470812.0	0.0	151160557.0	151160557.0	31633647.0	151143398.0	0.0	0.0	151160557.0	2157239.0	15267216257.0	75344395.0	168621391.0	152683780.0	0.0	101.0	22999.0	0.0	8505.0	0.472209	0.453968	0.306267	0.393229	0.201976	0.738095	0.0	0.0	0.995554	0.260572	0.259795
MAN_1438-01-M1	0.991413	1.0	0.0	0.0	0.00194327	0.992335	0.990491	0.00201354	0.00187287	0.919823	0.931462	0.92779	0.0370402	0.0179653	0.96483	0.0172043	0.938963	0.0352235	0.0108034	0.974186	0.0150102	0.0	0.0185378	0.0	0.0103848	0.989819	0.375282	17968054.0	1139765.0	0.0	70535221.0	726493.0	8393387850.0	8377788602.0	83102850.0	82948402.0	16900437.0	15690469.0	740180.0	70633474.0	154060716.0	0.0	154670461.0	2983167.0	160211284.0	2856801.0	6150568.0	10843178.0	11380791.0	0.0	166051252.0	166051252.0	32590906.0	165801804.0	0.0	0.0	166051252.0	3078228.0	16771176452.0	82762366.0	185457587.0	167489533.0	0.0	101.0	23922.0	0.0	11521.0	0.559989	0.584838	0.292012	0.357995	0.323529	0.809524	0.0	0.0	0.991532	0.302294	0.278946
MBEL028_001_3	0.9911	1.0	0.0	0.0	0.00220695	0.993211	0.988989	0.00200577	0.00240899	0.948779	0.949402	0.957299	0.0181459	0.00890255	0.975444	0.015653	0.96343	0.0165686	0.00705265	0.979999	0.0129488	0.0	0.0214099	0.0	0.0119822	0.988631	0.43822	4554908.0	211476.0	0.0	28720559.0	329590.0	3418078057.0	3403550217.0	33842357.0	33698517.0	6855878.0	8199118.0	348309.0	28659589.0	64656780.0	0.0	64123439.0	601286.0	65882368.0	1057220.0	1225588.0	3250937.0	3417435.0	0.0	67540874.0	67540874.0	15054996.0	67487201.0	0.0	0.0	67540874.0	1446042.0	6821628274.0	33638581.0	72702290.0	68147382.0	0.0	101.0	18885.0	0.0	4763.0	0.445006	0.402062	0.311336	0.392303	0.166667	0.714286	0.0	0.0	0.960117	0.244263	0.237092
MBEL028_002_1	0.989808	1.0	0.0	0.0	0.00220737	0.991916	0.9877	0.00204042	0.00237503	0.949645	0.946981	0.959423	0.0145728	0.00925047	0.973996	0.0167536	0.966116	0.012923	0.00700565	0.979039	0.0139552	0.0	0.0191917	0.0	0.0133603	0.987587	0.418038	5301060.0	244279.0	0.0	31265680.0	392923.0	3694385070.0	3678680176.0	36578070.0	36422576.0	7538084.0	8736986.0	423374.0	31262075.0	70038514.0	0.0	69130242.0	675290.0	71102336.0	1223020.0	1063822.0	3793864.0	3870404.0	0.0	73000646.0	73000646.0	16275070.0	72985198.0	0.0	0.0	73000646.0	1401005.0	7373065246.0	36355935.0	79053401.0	73752341.0	0.0	101.0	19233.0	0.0	5169.0	0.493494	0.493671	0.312428	0.415001	0.213483	0.773196	0.0	0.0	1.00121	0.268637	0.263441
MBRU030_2	0.991429	1.0	0.0	0.0	0.00238725	0.993625	0.989233	0.00210393	0.00267183	0.942339	0.950319	0.950486	0.023967	0.0114002	0.974453	0.0141467	0.956109	0.0226416	0.00964144	0.97875	0.0116081	0.0	0.0130917	0.0	0.0113872	0.98928	0.456197	4456530.0	256100.0	0.0	28270254.0	306485.0	3359101733.0	3344254329.0	33258433.0	33111429.0	7067299.0	8935282.0	325628.0	28284641.0	63083630.0	0.0	63072535.0	756628.0	64674317.0	938917.0	1590687.0	3061815.0	3297327.0	0.0	66369862.0	66369862.0	16002581.0	66356272.0	0.0	0.0	66369862.0	868894.0	6703356062.0	33057711.0	71400191.0	66943661.0	0.0	101.0	20369.0	0.0	5646.0	0.461256	0.44	0.311345	0.406656	0.175926	0.725191	0.0	0.0	0.93597	0.245018	0.236562
MCOP008_001_2	0.9891	1.0	0.0	0.0	0.00281401	0.991134	0.987065	0.0031686	0.00245796	0.938732	0.938567	0.949077	0.020304	0.00947867	0.969381	0.0211401	0.957584	0.018588	0.00678565	0.976172	0.0170423	0.0	0.0357182	0.0	0.0127832	0.98774	0.433739	6234350.0	445128.0	0.0	32327868.0	399637.0	3806434975.0	3790810578.0	37687475.0	37532778.0	12061052.0	9317646.0	418606.0	32198435.0	71389830.0	0.0	70599235.0	712988.0	72917103.0	1590162.0	1527273.0	4171017.0	4621018.0	0.0	75220253.0	75220253.0	21378698.0	75194606.0	0.0	0.0	75220253.0	2686733.0	7597245553.0	37446341.0	82283572.0	76049222.0	0.0	101.0	19092.0	0.0	4764.0	0.404397	0.333333	0.310452	0.357937	0.130053	0.658537	0.0	0.0	0.962997	0.238937	0.231781
MESP014_2	0.989246	1.0	0.0	0.0	0.00216379	0.991237	0.987256	0.00209153	0.00223634	0.88	0.91025	0.889566	0.0608356	0.0329501	0.950401	0.0166486	0.927173	0.049483	0.0095587	0.976656	0.0137851	0.0	0.00698007	0.0	0.0219847	0.978164	0.391282	21357590.0	219190.0	0.0	28060749.0	624677.0	3362298888.0	3348796501.0	33290088.0	33156401.0	7032364.0	7489060.0	630774.0	27982594.0	59108520.0	0.0	60482884.0	2189417.0	63150829.0	1106243.0	4042309.0	5754438.0	5963605.0	0.0	66446489.0	66446489.0	14521424.0	66446442.0	0.0	0.0	66446489.0	463801.0	6711095389.0	33063463.0	88526389.0	67168799.0	0.0	101.0	20546.0	0.0	7051.0	0.51497	0.526316	0.306122	0.399197	0.245	0.782609	0.0	0.0	0.932126	0.218325	0.2128
MESP021_001_2	0.988737	1.0	0.0	0.0	0.00243161	0.990907	0.986566	0.00212046	0.00274412	0.946532	0.948113	0.957315	0.0165179	0.00966207	0.973833	0.0165054	0.964329	0.0149639	0.00720721	0.979292	0.0135003	0.0	0.0206561	0.0	0.0122899	0.988728	0.425427	5466403.0	286805.0	0.0	32397957.0	369097.0	3838331381.0	3821514982.0	38003281.0	37836782.0	8139038.0	10486708.0	403123.0	32376175.0	72602808.0	0.0	71904948.0	732772.0	73855524.0	1251767.0	1252716.0	3875147.0	3935115.0	0.0	75840063.0	75840063.0	18625746.0	75839491.0	0.0	0.0	75840063.0	1566558.0	7659846363.0	37765574.0	82170414.0	76704011.0	0.0	101.0	19176.0	0.0	5405.0	0.491415	0.487805	0.308581	0.40457	0.214286	0.758621	0.0	0.0	1.06974	0.309426	0.304517
MESP039_2	0.988676	1.0	0.0	0.0	0.00435402	0.991012	0.98634	0.00462416	0.00408259	0.940392	0.937075	0.951163	0.0198103	0.0107738	0.970973	0.0182531	0.959323	0.0179319	0.00785857	0.977255	0.0148866	0.0	0.0152535	0.0	0.0109826	0.989497	0.461164	8907310.0	672385.0	0.0	45894335.0	485038.0	5421028449.0	5395470500.0	53673549.0	53420500.0	25067720.0	22027497.0	509634.0	45695129.0	101863879.0	0.0	100355139.0	1153808.0	103985444.0	1954797.0	2121565.0	5712860.0	6738910.0	0.0	107094049.0	107094049.0	47095217.0	107064981.0	0.0	0.0	107094049.0	1633562.0	10816498949.0	53257985.0	117227995.0	108320685.0	0.0	101.0	20663.0	0.0	6949.0	0.44626	0.411765	0.309955	0.388092	0.166667	0.699422	0.0	0.0	0.975576	0.257316	0.251768
MGLA003_001_2	0.98895	1.0	0.0	0.0	0.00282086	0.990966	0.986934	0.00312984	0.00251063	0.947019	0.935326	0.9576	0.0157667	0.00887008	0.973367	0.0177633	0.966514	0.0135882	0.0059515	0.980102	0.0139464	0.0	0.0176704	0.0	0.0120599	0.988446	0.460558	6737441.0	454566.0	0.0	31236979.0	363099.0	3733622762.0	3718432665.0	36966562.0	36816165.0	11685625.0	9335593.0	381314.0	31064062.0	70654333.0	0.0	69010892.0	654459.0	71817640.0	1310628.0	1163307.0	4328298.0	4771835.0	0.0	73782727.0	73782727.0	21021218.0	73727263.0	0.0	0.0	73782727.0	1303768.0	7452055427.0	36729023.0	81344565.0	74607124.0	0.0	101.0	18601.0	0.0	4786.0	0.405352	0.333333	0.309556	0.353	0.133333	0.66055	0.0	0.0	0.975919	0.237153	0.230875
MMAD002_001_2	0.986683	1.0	0.0	0.0	0.00477476	0.988465	0.9849	0.00547155	0.00407544	0.942583	0.9362	0.955305	0.0165414	0.0100285	0.971846	0.0181255	0.963152	0.0147035	0.00739979	0.977856	0.0147445	0.0	0.0193093	0.0	0.0112259	0.989429	0.467647	4652375.0	377532.0	0.0	24725497.0	263790.0	2977645438.0	2966905300.0	29481638.0	29375300.0	16292343.0	12091434.0	280718.0	24689982.0	56226301.0	0.0	55101846.0	590248.0	57199876.0	1066814.0	973575.0	3206935.0	3755092.0	0.0	58856938.0	58856938.0	28383777.0	58854935.0	0.0	0.0	58856938.0	1136487.0	5944550738.0	29262236.0	64303706.0	59651331.0	0.0	101.0	19109.0	0.0	4814.0	0.455392	0.428571	0.30624	0.391015	0.179094	0.711538	0.0	0.0	1.1028	0.329841	0.322698
MTEH041_001_2	0.979923	1.0	0.0	0.0	0.00295057	0.98195	0.977896	0.00333731	0.00256222	0.918679	0.945654	0.937501	0.0316791	0.0125878	0.969181	0.0182317	0.944582	0.0299878	0.0104017	0.97457	0.015028	0.0	0.0170353	0.0	0.0143203	0.986343	0.382737	5124807.0	191854.0	0.0	32738866.0	452606.0	3927950903.0	3911732828.0	38890603.0	38730028.0	13108782.0	10022739.0	475642.0	32688479.0	72769453.0	0.0	73402269.0	977071.0	75228406.0	1415154.0	2458953.0	4613061.0	4218362.0	0.0	77620631.0	77620631.0	23131521.0	77532939.0	0.0	0.0	77620631.0	1322288.0	7839683731.0	38626020.0	84335733.0	79210926.0	0.0	101.0	22469.0	0.0	7650.0	0.477515	0.461538	0.294887	0.368003	0.222973	0.723077	0.0	0.0	0.927676	0.253858	0.238221
MUN_FAM1_CTRL_01	0.990354	1.0	0.0	0.0	0.00210229	0.992578	0.988129	0.00199428	0.0022108	0.892355	0.91834	0.901047	0.0594379	0.0176162	0.960485	0.0218988	0.91344	0.0565852	0.0111335	0.970025	0.018841	0.0	0.0221521	0.0	0.0152998	0.985253	0.386717	11843542.0	2144615.0	0.0	40375374.0	604264.0	4848376225.0	4826644964.0	48003725.0	47788564.0	9669005.0	10670738.0	627333.0	40370615.0	86313359.0	0.0	87969899.0	1687499.0	92007050.0	2097740.0	5693691.0	5960254.0	7822390.0	0.0	95792289.0	95792289.0	20339743.0	95789851.0	0.0	0.0	95792289.0	2122003.0	9675021189.0	47596337.0	108568851.0	96725309.0	0.0	101.0	21711.0	0.0	6644.0	0.470989	0.454545	0.302312	0.383203	0.202873	0.722222	0.0	0.0	0.917019	0.253361	0.238577
MUN_FAM1_CTRL_02	0.983531	1.0	0.0	0.0	0.00197881	0.984405	0.982656	0.00185331	0.00210453	0.923895	0.917235	0.939366	0.0213481	0.0221111	0.960714	0.0171753	0.9698	0.0102244	0.00528757	0.980024	0.0146884	0.0	0.0218217	0.0	0.0131294	0.987737	0.423247	12978783.0	424684.0	0.0	22979932.0	285847.0	2664100331.0	2659367976.0	26377231.0	26330376.0	4937401.0	5596713.0	305726.0	23024735.0	49511708.0	0.0	48345265.0	1165425.0	50636913.0	905269.0	1125205.0	4574498.0	4362342.0	0.0	52707607.0	52707607.0	10534114.0	52702668.0	0.0	0.0	52707607.0	1150168.0	5323468307.0	26263729.0	66568989.0	53590206.0	0.0	101.0	17274.0	0.0	3898.0	0.440806	0.390244	0.302531	0.358502	0.178571	0.68	0.0	0.0	1.15837	0.371812	0.357118
MUN_FAM1_CTRL_03	0.989485	1.0	0.0	0.0	0.00207442	0.990714	0.988255	0.00200947	0.00213953	0.886146	0.935782	0.895563	0.0654788	0.0173399	0.961042	0.0216181	0.904844	0.0633418	0.0126999	0.968185	0.0191147	0.0	0.0237923	0.0	0.0167694	0.984013	0.389486	7698960.0	1186176.0	0.0	32855325.0	534816.0	3924724761.0	3914983311.0	38858661.0	38762211.0	7886630.0	8376242.0	560361.0	32918836.0	69514396.0	0.0	72636198.0	1345935.0	74596918.0	1678019.0	5082522.0	4197905.0	4984674.0	0.0	77620872.0	77620872.0	16262872.0	77616146.0	0.0	0.0	77620872.0	1846779.0	7839708072.0	38656494.0	86144708.0	78445748.0	0.0	101.0	21134.0	0.0	5968.0	0.475034	0.456311	0.302163	0.38647	0.207792	0.732558	0.0	0.0	0.942808	0.273498	0.256453
MUN_FAM1_CTRL_04	0.986531	1.0	0.0	0.0	0.00215455	0.987923	0.985138	0.00192112	0.00238865	0.905347	0.885366	0.917708	0.0291189	0.0348387	0.946827	0.0183341	0.973415	0.00788288	0.00450303	0.981298	0.0141992	0.0	0.0461294	0.0	0.0129583	0.987709	0.444962	31772315.0	637431.0	0.0	32966870.0	410772.0	3881975400.0	3871032757.0	38435400.0	38327057.0	7457726.0	9246525.0	432803.0	33010461.0	70445537.0	0.0	67962849.0	2674307.0	72680779.0	1407371.0	2235242.0	8788664.0	8799608.0	0.0	76762457.0	76762457.0	16704251.0	76747468.0	0.0	0.0	76762457.0	3541008.0	7753008157.0	38198454.0	109582812.0	77810497.0	0.0	101.0	17880.0	0.0	4270.0	0.432985	0.380952	0.312017	0.379475	0.153374	0.695	0.0	0.0	1.08046	0.326441	0.316775
MUN_FAM2_TOTALMDC1A1_02	0.987349	1.0	0.0	0.0	0.00244301	0.989017	0.985682	0.00223361	0.00265311	0.847027	0.937224	0.857879	0.0937906	0.0204892	0.95167	0.0278409	0.866398	0.0921473	0.0159642	0.958545	0.0254907	0.0	0.0182203	0.0	0.0161417	0.983989	0.33398	10282890.0	1008062.0	0.0	44803747.0	729154.0	5357945768.0	5339882322.0	53048968.0	52870122.0	11967566.0	14167291.0	735072.0	44812507.0	90865787.0	0.0	99269921.0	2170200.0	100800003.0	2948887.0	9934216.0	6312360.0	6649169.0	0.0	105919090.0	105919090.0	26134857.0	105869462.0	0.0	0.0	105919090.0	1929873.0	10697828090.0	52754242.0	117559086.0	107276196.0	0.0	101.0	24933.0	0.0	9442.0	0.495164	0.493697	0.29145	0.361306	0.25	0.738462	0.0	0.0	0.840443	0.23407	0.215522
MUN_FAM2_TOTALMDC1A1_03	0.986782	1.0	0.0	0.0	0.00215089	0.98882	0.984743	0.00208741	0.00221464	0.87598	0.891676	0.887714	0.0520249	0.0425526	0.939739	0.0177082	0.938883	0.0339333	0.0114698	0.972816	0.0157143	0.0	0.0183696	0.0	0.0155804	0.984914	0.390213	36340827.0	1139167.0	0.0	37722279.0	578273.0	4616372660.0	4597342038.0	45706660.0	45518238.0	9636262.0	10181458.0	597032.0	37754281.0	80981642.0	0.0	81343033.0	3881860.0	85727607.0	1615431.0	4745965.0	9404394.0	9881865.0	0.0	91224898.0	91224898.0	19817720.0	91152411.0	0.0	0.0	91224898.0	1675762.0	9213714698.0	45381144.0	128787723.0	92446896.0	0.0	101.0	22824.0	0.0	8308.0	0.47647	0.46	0.29836	0.377004	0.217391	0.727273	0.0	0.0	0.882503	0.239436	0.221499
MUN_FAM2_TOTALMDC1A1_04	0.964774	1.0	0.0	0.0	0.0023232	0.966555	0.962992	0.00228753	0.002359	0.814429	0.948698	0.844166	0.107049	0.0214113	0.951215	0.0273735	0.852299	0.10504	0.016849	0.957339	0.0258119	0.0	0.0210575	0.0	0.0165531	0.983606	0.280393	2071946.0	102661.0	0.0	10555898.0	175753.0	1243811667.0	1239226671.0	12314967.0	12269571.0	2845255.0	2923334.0	177674.0	10544539.0	20753425.0	0.0	23323298.0	526387.0	23385186.0	672965.0	2631761.0	1889886.0	1261240.0	0.0	24584538.0	24584538.0	5768589.0	24575714.0	0.0	0.0	24584538.0	517690.0	2483038338.0	12250182.0	27554128.0	25482182.0	0.0	101.0	19902.0	0.0	2983.0	0.467577	0.444444	0.29727	0.369646	0.206897	0.714286	0.0	0.0	0.997035	0.333333	0.293007
MUN_FAM2_TOTALMDC1A1_05	0.989826	1.0	0.0	0.0	0.00202518	0.991086	0.988566	0.00201681	0.00203358	0.909607	0.938423	0.918956	0.0437128	0.017087	0.962669	0.0202444	0.929458	0.0409452	0.0121874	0.970403	0.0174091	0.0	0.0197781	0.0	0.0161272	0.984513	0.374051	8508504.0	882731.0	0.0	35335557.0	558341.0	4277041344.0	4266164856.0	42346944.0	42239256.0	8625977.0	8675578.0	579205.0	35492887.0	77730981.0	0.0	79377602.0	1445321.0	81428483.0	1712396.0	3697502.0	4750810.0	5208598.0	0.0	84586200.0	84586200.0	17301555.0	84521614.0	0.0	0.0	84586200.0	1672953.0	8543206200.0	42148439.0	93964112.0	85455608.0	0.0	101.0	22749.0	0.0	8003.0	0.546281	0.571429	0.295312	0.365836	0.298851	0.8	0.0	0.0	0.938137	0.269312	0.250031
MUN_FAM3_PARTIALMDC1A1_01	0.988397	1.0	0.0	0.0	0.00192735	0.98923	0.987564	0.00198622	0.00186837	0.887569	0.946142	0.897988	0.0625184	0.0162038	0.960507	0.0232896	0.905805	0.0607194	0.0127382	0.966525	0.020737	0.0	0.0245575	0.0	0.0146433	0.986074	0.376861	24346016.0	1296931.0	0.0	115882137.0	1640921.0	13808999467.0	13785750984.0	136722767.0	136492584.0	27427661.0	25756944.0	1722120.0	116188940.0	245344166.0	0.0	258500432.0	4427115.0	262425148.0	6363088.0	17080982.0	15339921.0	14714919.0	0.0	273215351.0	273215351.0	53184605.0	273161859.0	0.0	0.0	273215351.0	6709476.0	27594750451.0	136234774.0	300768729.0	276422713.0	0.0	101.0	24896.0	0.0	13077.0	0.47091	0.447761	0.288037	0.346628	0.228669	0.703125	0.0	0.0	0.921167	0.27005	0.250611
MUN_FAM3_PARTIALMDC1A1_02	0.981813	1.0	0.0	0.0	0.00210864	0.983516	0.98011	0.00200448	0.00221316	0.878163	0.941276	0.89443	0.0642045	0.0200997	0.958634	0.0212663	0.906801	0.0613434	0.0134278	0.968144	0.0184279	0.0	0.0211404	0.0	0.0166993	0.983831	0.386001	4902411.0	272790.0	0.0	17393150.0	286008.0	2088108845.0	2080877346.0	20674345.0	20602746.0	4185574.0	4605305.0	295386.0	17402529.0	36919451.0	0.0	38853123.0	829656.0	39569624.0	877811.0	2650173.0	2665969.0	2423968.0	0.0	41277091.0	41277091.0	8790879.0	41267558.0	0.0	0.0	41277091.0	872616.0	4168986191.0	20562793.0	46944103.0	42041692.0	0.0	101.0	20887.0	0.0	4569.0	0.478825	0.465517	0.303553	0.393656	0.206107	0.736842	0.0	0.0	0.956337	0.296678	0.271447
MUN_FAM3_PARTIALMDC1A1_03	0.984237	1.0	0.0	0.0	0.00211526	0.986056	0.982417	0.00209862	0.00213196	0.848915	0.938583	0.862511	0.0915303	0.0191445	0.954042	0.026814	0.869887	0.0898578	0.0156762	0.959745	0.0245786	0.0	0.0181038	0.0	0.0164502	0.983451	0.293005	6085435.0	981373.0	0.0	32569830.0	547487.0	3833147152.0	3819000587.0	37951952.0	37811887.0	8044329.0	8141959.0	544740.0	32535877.0	65347163.0	0.0	71110625.0	1450458.0	72281849.0	2031532.0	6934686.0	4364343.0	4653214.0	0.0	75763839.0	75763839.0	16186288.0	75728571.0	0.0	0.0	75763839.0	1371613.0	7652147739.0	37707987.0	83062703.0	76977268.0	0.0	101.0	22684.0	0.0	7520.0	0.491035	0.489855	0.295945	0.378022	0.230769	0.73913	0.0	0.0	0.895888	0.243384	0.229595
MUN_FAM3_PARTIALMDC1A1_05	0.950448	1.0	0.0	0.0	0.00217149	0.950044	0.950853	0.00210861	0.00223431	0.882766	0.927891	0.928789	0.03163	0.0235266	0.960419	0.0160542	0.953559	0.0227166	0.00964726	0.976276	0.0140772	0.0	0.0203613	0.0	0.0203249	0.981202	0.379191	6007755.0	77174.0	0.0	10120179.0	195139.0	1245033767.0	1246094570.0	12327067.0	12337570.0	2625285.0	2784167.0	209959.0	10185461.0	22908247.0	0.0	22886087.0	580276.0	23688389.0	395972.0	780142.0	2848920.0	1778550.0	0.0	24664637.0	24664637.0	5409452.0	24663999.0	0.0	0.0	24664637.0	502205.0	2491128337.0	12263304.0	31958283.0	25950528.0	0.0	101.0	17008.0	0.0	2487.0	0.42872	0.380952	0.300756	0.343987	0.164179	0.6625	0.0	0.0	1.18809	0.395229	0.364398
MUN_FAM4_ATYPICALMDC1A_01_R1	0.989745	1.0	0.0	0.0	0.00212824	0.99155	0.98794	0.00202105	0.00223582	0.885573	0.938066	0.894748	0.0638664	0.0201092	0.958615	0.0212763	0.904076	0.0614172	0.0156403	0.965493	0.0188667	0.0	0.0128015	0.0	0.0167578	0.984057	0.375392	6352099.0	966955.0	0.0	28142533.0	457457.0	3438585804.0	3426065642.0	34045404.0	33921442.0	6949549.0	7660076.0	479644.0	28236533.0	60813208.0	0.0	63757364.0	1366758.0	65154007.0	1446081.0	4340799.0	3525066.0	4209482.0	0.0	67966846.0	67966846.0	14609625.0	67966417.0	0.0	0.0	67966846.0	870075.0	6864651446.0	33842704.0	75023163.0	68671064.0	0.0	101.0	23065.0	0.0	7590.0	0.555357	0.582677	0.297436	0.371623	0.307692	0.820513	0.0	0.0	0.938526	0.261037	0.2476
MUN_FAM4_ATYPICALMDC1A_01_R2	0.988086	1.0	0.0	0.0	0.00187562	0.989834	0.986338	0.00183416	0.00191723	0.88667	0.914676	0.897361	0.050853	0.0319142	0.948214	0.0198715	0.933568	0.0371087	0.0120664	0.970677	0.0172571	0.0	0.0135397	0.0	0.0167564	0.984342	0.395585	66530752.0	1564341.0	0.0	96312721.0	1534605.0	11736610363.0	11695157741.0	116204063.0	115793641.0	21526784.0	22422337.0	1641356.0	96473578.0	208185773.0	0.0	212202724.0	7404015.0	219983556.0	4610133.0	11797783.0	19767603.0	19794980.0	0.0	231997704.0	231997704.0	43949121.0	231996557.0	0.0	0.0	231997704.0	3141180.0	23431768104.0	115569941.0	301325818.0	234795066.0	0.0	101.0	25270.0	0.0	13086.0	0.482368	0.469595	0.291911	0.362779	0.233184	0.722222	0.0	0.0	0.921427	0.269061	0.251995
MUN_FAM4_ATYPICALMDC1A_01_R3	0.98801	1.0	0.0	0.0	0.00206367	0.989881	0.98614	0.00198463	0.00214301	0.887524	0.921671	0.898294	0.0544925	0.0273064	0.952787	0.0199071	0.92539	0.0445943	0.0123116	0.969985	0.0177037	0.0	0.0144832	0.0	0.0143035	0.98614	0.39646	19382515.0	977603.0	0.0	36375381.0	511608.0	4390793705.0	4374202132.0	43473205.0	43308932.0	8714110.0	9373962.0	527845.0	36401193.0	77955878.0	0.0	79984561.0	2369707.0	82684853.0	1727577.0	4728975.0	6360871.0	6797576.0	0.0	86782137.0	86782137.0	18088072.0	86780831.0	0.0	0.0	86782137.0	1256880.0	8764995837.0	43212284.0	107217753.0	87835238.0	0.0	101.0	22951.0	0.0	8470.0	0.47981	0.464646	0.298573	0.374497	0.222222	0.730769	0.0	0.0	0.875709	0.236795	0.220872
MUN_FAM5_SIBLINGMDC1A_01_R1	0.987692	1.0	0.0	0.0	0.00222564	0.989835	0.985549	0.00198334	0.00246898	0.888337	0.930746	0.899406	0.0609485	0.0192151	0.960355	0.02043	0.911341	0.0575913	0.0131286	0.968932	0.0179391	0.0	0.0208332	0.0	0.0156915	0.984611	0.397159	8002003.0	968905.0	0.0	27301526.0	426968.0	3356644908.0	3342109897.0	33234108.0	33090197.0	6657374.0	8251616.0	435232.0	27317980.0	59652505.0	0.0	61731095.0	1274425.0	63694872.0	1355008.0	4042367.0	3981040.0	4593210.0	0.0	66324305.0	66324305.0	14908990.0	66316455.0	0.0	0.0	66324305.0	1381746.0	6698754805.0	32983360.0	75152801.0	67150798.0	0.0	101.0	22117.0	0.0	6112.0	0.485477	0.477612	0.304663	0.400398	0.213115	0.75	0.0	0.0	0.906743	0.258618	0.242407
MUN_FAM5_SIBLINGMDC1A_01_R2	0.990294	1.0	0.0	0.0	0.00205563	0.991758	0.98883	0.00192531	0.00218633	0.896325	0.93873	0.90511	0.0581732	0.0171193	0.963284	0.0195972	0.913647	0.0559105	0.0130555	0.969557	0.0173873	0.0	0.0206994	0.0	0.0149923	0.985424	0.396745	6350364.0	872662.0	0.0	27975013.0	414919.0	3437906983.0	3427756079.0	34038683.0	33938179.0	6619044.0	7494199.0	425794.0	28051326.0	61526557.0	0.0	63811924.0	1163718.0	65480990.0	1332154.0	3954433.0	3560377.0	4164938.0	0.0	67976862.0	67976862.0	14113243.0	67969192.0	0.0	0.0	67976862.0	1407077.0	6865663062.0	33848438.0	74993488.0	68643124.0	0.0	101.0	22092.0	0.0	6356.0	0.505818	0.5	0.302973	0.394563	0.240964	0.769531	0.0	0.0	0.920344	0.262331	0.247549
